edad,estado_civil,tipo_de_vivienda,estrato,nivel_academico,profesion,tipo_contrato,antiguedad_trabajo,cargo,ingresos,gastos,activos,pasivos,origen_fondos,declara_renta,referencias_familiares,es_pep,responsabilidad_fiscal_exterior,tipo_credito,monto_solicitado,destino_credito,scoring_puntaje,favorable,cuotas_pagar
40,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,11,Directivo,8100000,10000000,54000000,14000000,Salario,Sí,2,No,No,Crédito de consumo,18000000,Viajes y turismo,185,No,14
44,Unión Libre,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,10,Profesional,8700000,9900000,58000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,15000000,Viajes y turismo,190,No,12
43,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,14,Directivo,8000000,9500000,59000000,12000000,Salario,Sí,2,No,No,Crédito de consumo,16000000,Viajes y turismo,180,No,13
38,Unión Libre,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,12,Profesional,8200000,9700000,56000000,14000000,Salario,Sí,2,No,No,Crédito de consumo,15000000,Viajes y turismo,165,No,13
40,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,10,Directivo,8000000,9500000,51000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,17000000,Viajes y turismo,175,No,15
41,Unión Libre,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,9,Profesional,8300000,10000000,54000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,16000000,Viajes y turismo,180,No,12
37,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,9,Directivo,8000000,9500000,50000000,12000000,Salario,Sí,2,No,No,Crédito de consumo,15000000,Viajes y turismo,180,No,13
39,Unión Libre,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,11,Profesional,8300000,10000000,54000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,16000000,Viajes y turismo,190,No,14
41,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,12,Directivo,8500000,10000000,55000000,14000000,Salario,Sí,2,No,No,Crédito de consumo,17000000,Viajes y turismo,185,No,14
40,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,10,Profesional,8100000,9500000,53000000,15000000,Salario,Sí,2,No,No,Crédito de consumo,16000000,Viajes y turismo,175,No,13
42,Unión Libre,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,13,Directivo,8700000,10000000,59000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,18000000,Viajes y turismo,190,No,15
43,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,14,Profesional,8000000,10000000,54000000,12000000,Salario,Sí,2,No,No,Crédito de consumo,15000000,Viajes y turismo,170,No,12
44,Unión Libre,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,15,Directivo,9000000,10000000,60000000,14000000,Salario,Sí,2,No,No,Crédito de consumo,20000000,Viajes y turismo,195,No,18
38,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,8,Profesional,7900000,9500000,52000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,16000000,Viajes y turismo,185,No,14
40,Unión Libre,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,12,Directivo,8200000,10000000,55000000,15000000,Salario,Sí,2,No,No,Crédito de consumo,17000000,Viajes y turismo,180,No,13
41,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,10,Profesional,8600000,9500000,58000000,12000000,Salario,Sí,2,No,No,Crédito de consumo,17000000,Viajes y turismo,190,No,15
37,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,9,Directivo,8000000,9500000,50000000,12000000,Salario,Sí,2,No,No,Crédito de consumo,15000000,Viajes y turismo,180,No,13
39,Unión Libre,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,11,Profesional,8300000,10000000,54000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,16000000,Viajes y turismo,190,No,14
41,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,12,Directivo,8500000,10000000,55000000,14000000,Salario,Sí,2,No,No,Crédito de consumo,17000000,Viajes y turismo,185,No,14
40,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,10,Profesional,8100000,9500000,53000000,15000000,Salario,Sí,2,No,No,Crédito de consumo,16000000,Viajes y turismo,175,No,13
42,Unión Libre,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,13,Directivo,8700000,10000000,59000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,18000000,Viajes y turismo,190,No,15
43,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,14,Profesional,8000000,10000000,54000000,12000000,Salario,Sí,2,No,No,Crédito de consumo,15000000,Viajes y turismo,170,No,12
44,Unión Libre,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,15,Directivo,9000000,10000000,60000000,14000000,Salario,Sí,2,No,No,Crédito de consumo,20000000,Viajes y turismo,195,No,18
38,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,8,Profesional,7900000,9500000,52000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,16000000,Viajes y turismo,185,No,14
40,Unión Libre,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,12,Directivo,8200000,10000000,55000000,15000000,Salario,Sí,2,No,No,Crédito de consumo,17000000,Viajes y turismo,180,No,13
41,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,10,Profesional,8600000,9500000,58000000,12000000,Salario,Sí,2,No,No,Crédito de consumo,17000000,Viajes y turismo,190,No,15
37,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,9,Directivo,8000000,9500000,50000000,12000000,Salario,Sí,2,No,No,Crédito de consumo,15000000,Viajes y turismo,180,No,13
39,Unión Libre,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,11,Profesional,8300000,10000000,54000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,16000000,Viajes y turismo,190,No,14
41,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,12,Directivo,8500000,10000000,55000000,14000000,Salario,Sí,2,No,No,Crédito de consumo,17000000,Viajes y turismo,185,No,14
40,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,10,Profesional,8100000,9500000,53000000,15000000,Salario,Sí,2,No,No,Crédito de consumo,16000000,Viajes y turismo,175,No,13
42,Unión Libre,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,13,Directivo,8700000,10000000,59000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,18000000,Viajes y turismo,190,No,15
43,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,14,Profesional,8000000,10000000,54000000,12000000,Salario,Sí,2,No,No,Crédito de consumo,15000000,Viajes y turismo,170,No,12
44,Unión Libre,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,15,Directivo,9000000,10000000,60000000,14000000,Salario,Sí,2,No,No,Crédito de consumo,20000000,Viajes y turismo,195,No,18
38,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,8,Profesional,7900000,9500000,52000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,16000000,Viajes y turismo,185,No,14
40,Unión Libre,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,12,Directivo,8200000,10000000,55000000,15000000,Salario,Sí,2,No,No,Crédito de consumo,17000000,Viajes y turismo,180,No,13
41,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,10,Profesional,8600000,9500000,58000000,12000000,Salario,Sí,2,No,No,Crédito de consumo,17000000,Viajes y turismo,190,No,15
36,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,9,Directivo,7500000,9500000,51000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,15000000,Viajes y turismo,180,No,14
37,Unión Libre,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,11,Profesional,8000000,10000000,54000000,14000000,Salario,Sí,2,No,No,Crédito de consumo,16000000,Viajes y turismo,190,No,15
39,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,10,Directivo,7800000,9500000,52000000,12000000,Salario,Sí,2,No,No,Crédito de consumo,17000000,Viajes y turismo,175,No,13
38,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,13,Profesional,7900000,9500000,53000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,15000000,Viajes y turismo,180,No,14
40,Unión Libre,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,12,Directivo,8500000,10000000,59000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,18000000,Viajes y turismo,190,No,15
41,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,14,Profesional,8200000,10000000,56000000,14000000,Salario,Sí,2,No,No,Crédito de consumo,17000000,Viajes y turismo,185,No,14
42,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,9,Directivo,8000000,9500000,54000000,12000000,Salario,Sí,2,No,No,Crédito de consumo,16000000,Viajes y turismo,170,No,13
43,Unión Libre,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,10,Profesional,8300000,10000000,55000000,15000000,Salario,Sí,2,No,No,Crédito de consumo,20000000,Viajes y turismo,195,No,18
44,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,11,Directivo,8500000,10000000,58000000,14000000,Salario,Sí,2,No,No,Crédito de consumo,19000000,Viajes y turismo,180,No,17
35,Unión Libre,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,12,Profesional,8000000,9500000,53000000,12000000,Salario,Sí,2,No,No,Crédito de consumo,16000000,Viajes y turismo,185,No,14
36,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,9,Directivo,7500000,9500000,51000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,15000000,Viajes y turismo,180,No,14
37,Unión Libre,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,11,Profesional,8000000,10000000,54000000,14000000,Salario,Sí,2,No,No,Crédito de consumo,16000000,Viajes y turismo,190,No,15
39,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,10,Directivo,7800000,9500000,52000000,12000000,Salario,Sí,2,No,No,Crédito de consumo,17000000,Viajes y turismo,175,No,13
38,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,13,Profesional,7900000,9500000,53000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,17000000,Viajes y turismo,180,No,14
40,Unión Libre,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,12,Directivo,8500000,10000000,59000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,18000000,Viajes y turismo,190,No,15
41,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,14,Profesional,8200000,10000000,56000000,14000000,Salario,Sí,2,No,No,Crédito de consumo,17000000,Viajes y turismo,185,No,14
42,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,9,Directivo,8000000,9500000,54000000,12000000,Salario,Sí,2,No,No,Crédito de consumo,16000000,Viajes y turismo,170,No,13
43,Unión Libre,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,10,Profesional,8300000,10000000,55000000,15000000,Salario,Sí,2,No,No,Crédito de consumo,20000000,Viajes y turismo,195,No,18
44,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,11,Directivo,8500000,10000000,58000000,14000000,Salario,Sí,2,No,No,Crédito de consumo,19000000,Viajes y turismo,180,No,17
35,Unión Libre,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,12,Profesional,8000000,9500000,53000000,12000000,Salario,Sí,2,No,No,Crédito de consumo,16000000,Viajes y turismo,185,No,14
36,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,10,Directivo,7500000,9500000,51000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,15000000,Viajes y turismo,190,No,14
37,Unión Libre,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,12,Profesional,8000000,10000000,54000000,14000000,Salario,Sí,2,No,No,Crédito de consumo,16000000,Viajes y turismo,180,No,15
39,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,13,Directivo,7800000,9500000,52000000,12000000,Salario,Sí,2,No,No,Crédito de consumo,17000000,Viajes y turismo,185,No,13
40,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,11,Profesional,7900000,10000000,53000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,17000000,Viajes y turismo,190,No,14
41,Unión Libre,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,14,Directivo,8500000,10000000,59000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,18000000,Viajes y turismo,170,No,15
42,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,9,Profesional,8000000,9500000,54000000,12000000,Salario,Sí,2,No,No,Crédito de consumo,16000000,Viajes y turismo,180,No,14
43,Unión Libre,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,12,Directivo,8300000,10000000,55000000,15000000,Salario,Sí,2,No,No,Crédito de consumo,19000000,Viajes y turismo,190,No,18
44,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,10,Profesional,8200000,10000000,56000000,14000000,Salario,Sí,2,No,No,Crédito de consumo,17000000,Viajes y turismo,175,No,14
45,Unión Libre,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,13,Directivo,8700000,10000000,60000000,15000000,Salario,Sí,2,No,No,Crédito de consumo,20000000,Viajes y turismo,180,No,17
35,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,11,Profesional,8000000,9500000,53000000,12000000,Salario,Sí,2,No,No,Crédito de consumo,16000000,Viajes y turismo,185,No,14
35,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,9,Directivo,7600000,9500000,45000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,15000000,Viajes y turismo,190,No,15
37,Unión Libre,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,12,Profesional,7900000,10000000,52000000,12000000,Salario,Sí,2,No,No,Crédito de consumo,16000000,Viajes y turismo,180,No,14
39,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,10,Directivo,8200000,9500000,53000000,14000000,Salario,Sí,2,No,No,Crédito de consumo,16000000,Viajes y turismo,175,No,13
41,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,14,Profesional,8500000,10000000,55000000,15000000,Salario,Sí,2,No,No,Crédito de consumo,17000000,Viajes y turismo,190,No,15
42,Unión Libre,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,11,Directivo,8300000,9500000,54000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,16000000,Viajes y turismo,180,No,14
43,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,13,Profesional,8100000,9500000,56000000,14000000,Salario,Sí,2,No,No,Crédito de consumo,15000000,Viajes y turismo,170,No,13
45,Unión Libre,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,10,Directivo,8000000,10000000,57000000,15000000,Salario,Sí,2,No,No,Crédito de consumo,18000000,Viajes y turismo,185,No,16
36,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,8,Profesional,7400000,9500000,50000000,12000000,Salario,Sí,2,No,No,Crédito de consumo,14000000,Viajes y turismo,190,No,15
38,Unión Libre,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,13,Directivo,8200000,10000000,59000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,17000000,Viajes y turismo,180,No,14
40,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,12,Profesional,7800000,10000000,51000000,14000000,Salario,Sí,2,No,No,Crédito de consumo,16000000,Viajes y turismo,175,No,14
38,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,10,Directivo,7500000,9500000,45000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,15000000,Viajes y turismo,190,No,14
42,Unión Libre,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,12,Profesional,8200000,10000000,52000000,14000000,Salario,Sí,2,No,No,Crédito de consumo,16000000,Viajes y turismo,180,No,15
39,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,9,Directivo,7700000,9600000,48000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,15500000,Viajes y turismo,185,No,14
41,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,11,Profesional,7900000,9500000,53000000,12000000,Salario,Sí,2,No,No,Crédito de consumo,17000000,Viajes y turismo,190,No,13
40,Unión Libre,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,13,Directivo,8100000,10000000,54000000,15000000,Salario,Sí,2,No,No,Crédito de consumo,16000000,Viajes y turismo,170,No,16
43,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,14,Profesional,8300000,10000000,55000000,14000000,Salario,Sí,2,No,No,Crédito de consumo,18000000,Viajes y turismo,175,No,15
36,Unión Libre,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,10,Directivo,7600000,9500000,49000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,15000000,Viajes y turismo,180,No,14
44,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,12,Profesional,8000000,10000000,57000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,17000000,Viajes y turismo,185,No,13
37,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,8,Directivo,7900000,10000000,51000000,14000000,Salario,Sí,2,No,No,Crédito de consumo,16000000,Viajes y turismo,190,No,14
42,Unión Libre,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,15,Profesional,8000000,10000000,60000000,12000000,Salario,Sí,2,No,No,Crédito de consumo,17500000,Viajes y turismo,180,No,16
38,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,10,Directivo,7800000,9500000,46000000,12000000,Salario,Sí,2,No,No,Crédito de consumo,16000000,Viajes y turismo,190,No,14
40,Unión Libre,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,12,Profesional,8000000,10000000,52000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,17000000,Viajes y turismo,185,No,15
42,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,9,Directivo,7600000,9600000,48000000,14000000,Salario,Sí,2,No,No,Crédito de consumo,15000000,Viajes y turismo,180,No,13
39,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,10,Profesional,7700000,9500000,53000000,13000000,Salario,Sí,2,No,No,Crédito de consumo,15500000,Viajes y turismo,175,No,14
